chrom	start	end	tss	gene_id	locus_id	strand
chrIV	10249887	10250104	10250061	WBGene00000910	daf-14	+
chrIV	10250751	10250870	10250833	WBGene00000910	daf-14	+
chrIV	10253308	10253458	10253418	WBGene00000910	daf-14	+
chrIV	10253600	10253742	10253619	WBGene00000910	daf-14	+
chrIV	10259799	10260008	10259848	WBGene00008511	F01G10.9	-
chrIV	10269574	10269731	10269659	WBGene00012782	Y43C5A.2	+
chrIV	10269574	10269731	10269618	WBGene00012781	nspd-7	-
chrIV	10272882	10273128	10272945	WBGene00012781	nspd-7	-
chrIV	10273881	10274059	10274047	WBGene00012783	Y43C5A.3	+
chrIV	10277111	10277361	10277324	WBGene00044922	Y43C5A.7	+
chrIV	10277111	10277361	10277176	WBGene00012781	nspd-7	-
chrIV	10280698	10280945	10280732	WBGene00006568	thk-1	-
chrIV	10284182	10284350	10284320	WBGene00004140	ebax-1	+
chrIV	10284182	10284350	10284231	WBGene00004297	rad-51	-
chrIV	10284662	10284812	10284803	WBGene00004140	ebax-1	+
chrIV	10295148	10295343	10295160	WBGene00194658	R09E10.13	-
chrIV	10340685	10340840	10340802	WBGene00006779	unc-43	-
chrIV	10346067	10346303	10346126	WBGene00006779	unc-43	-
chrIV	10349973	10350119	10349977	WBGene00006779	unc-43	-
chrIV	10350266	10350495	10350473	WBGene00012786	Y43C5B.3	+
chrIV	10350266	10350495	10350292	WBGene00006779	unc-43	-
chrIV	10351447	10351562	10351569	WBGene00006779	unc-43	-
chrIV	10352310	10352435	10352313	WBGene00012785	Y43C5B.2	-
chrIV	10357256	10357381	10357401	WBGene00011237	gkow-1	+
chrIV	10357256	10357381	10357325	WBGene00011236	R11A8.1	-
chrIV	10357948	10358050	10357947	WBGene00011237	gkow-1	+
chrIV	10366217	10366324	10366222	WBGene00004800	sir-2.1	-
chrIV	10367830	10367907	10367948	WBGene00002152	iars-1	+
chrIV	10367830	10367907	10367965	WBGene00011239	pges-2	-
chrIV	10367964	10368073	10368080	WBGene00002152	iars-1	+
chrIV	10367964	10368073	10367972	WBGene00011239	pges-2	-
chrIV	10374010	10374118	10374105	WBGene00011240	R11A8.7	+
chrIV	10374010	10374118	10373985	WBGene00011241	mpz-5	-
chrIV	10374533	10374668	10374603	WBGene00011240	R11A8.7	+
chrIV	10381134	10381242	10381214	WBGene00011240	R11A8.7	+
chrIV	10388373	10388505	10388479	WBGene00011222	R10H10.3	+
chrIV	10422312	10422473	10422324	WBGene00008733	F13B12.6	-
chrIV	10425263	10425389	10425252	WBGene00008729	F13B12.1	-
chrIV	10429039	10429291	10429086	WBGene00008730	F13B12.2	-
chrIV	10439016	10439181	10439130	WBGene00008731	F13B12.3	+
chrIV	10449857	10449992	10449878	WBGene00008732	F13B12.4	-
chrIV	10461813	10462084	10461855	WBGene00003167	mec-3	-
chrIV	10462681	10462833	10462679	WBGene00003167	mec-3	-
chrIV	10464064	10464276	10464245	WBGene00008485	ugt-43	+
chrIV	10464338	10464514	10464447	WBGene00008485	ugt-43	+
chrIV	10469573	10469796	10469743	WBGene00008486	ugt-44	+
chrIV	10481733	10481988	10481765	WBGene00001189	egl-21	-
chrIV	10483831	10483946	10483935	WBGene00000419	ced-5	+
chrIV	10483831	10483946	10483826	WBGene00008488	F01D4.5	-
chrIV	10512806	10512943	10512863	WBGene00006527	tax-6	-
chrIV	10513458	10513595	10513504	WBGene00006527	tax-6	-
chrIV	10515061	10515229	10515100	WBGene00007264	C02F4.4	-
chrIV	10517760	10517993	10517805	WBGene00000288	cal-4	+
chrIV	10529074	10529230	10529179	WBGene00000288	cal-4	+
chrIV	10545108	10545255	10545131	WBGene00011596	T07G12.5	-
chrIV	10546720	10546828	10546819	WBGene00011597	zim-1	+
chrIV	10558344	10558524	10558482	WBGene00011601	zim-3	+
chrIV	10561688	10561793	10561805	WBGene00001867	him-8	+
chrIV	10568074	10568287	10568207	WBGene00001163	efn-2	+
chrIV	10572054	10572225	10572238	WBGene00001163	efn-2	+
chrIV	10578612	10578763	10578728	WBGene00008076	lgc-43	+
chrIV	10613534	10613660	10613657	WBGene00004228	ptr-14	+
chrIV	10613844	10614018	10613973	WBGene00004228	ptr-14	+
chrIV	10615050	10615191	10615192	WBGene00004228	ptr-14	+
chrIV	10628781	10628914	10628820	WBGene00011182	R09H10.5	-
chrIV	10631314	10631544	10631369	WBGene00044977	F56C4.4	-
chrIV	10656703	10656857	10656861	WBGene00010646	K08C7.1	+
chrIV	10661216	10661388	10661277	WBGene00001476	fmo-1	+
chrIV	10661834	10661989	10661906	WBGene00001476	fmo-1	+
chrIV	10664271	10664387	10664400	WBGene00010649	K08C7.7	+
chrIV	10666577	10666713	10666658	WBGene00001328	epi-1	+
chrIV	10682283	10682475	10682434	WBGene00001477	fmo-2	+
chrIV	10685872	10686013	10686016	WBGene00011288	R102.1	+
chrIV	10685872	10686013	10685843	WBGene00010648	K08C7.6	-
chrIV	10694303	10694462	10694387	WBGene00011291	R102.4	-
chrIV	10697197	10697351	10697259	WBGene00011292	R102.5	-
chrIV	10697674	10697794	10697703	WBGene00011292	R102.5	-
chrIV	10702257	10702402	10702318	WBGene00077714	R102.11	-
chrIV	10702680	10702875	10702776	WBGene00077714	R102.11	-
chrIV	10714683	10714841	10714825	WBGene00003568	ncx-3	+
chrIV	10728363	10728494	10728468	WBGene00013856	ZC168.2	+
chrIV	10734651	10734761	10734757	WBGene00000865	cyb-1	+
chrIV	10734651	10734761	10734649	WBGene00013857	orc-5	-
chrIV	10735075	10735197	10735174	WBGene00000865	cyb-1	+
chrIV	10735075	10735197	10735065	WBGene00013857	orc-5	-
chrIV	10737190	10737412	10737258	WBGene00001730	grl-21	+
chrIV	10740217	10740436	10740253	WBGene00012009	T25B9.3	+
chrIV	10745430	10745614	10745535	WBGene00012009	T25B9.3	+
chrIV	10750073	10750212	10750105	WBGene00012007	T25B9.1	-
chrIV	10761519	10761661	10761619	WBGene00012013	ugt-54	+
chrIV	10764472	10764734	10764663	WBGene00044990	T25B9.11	+
chrIV	10766201	10766310	10766274	WBGene00012015	T25B9.9	+
chrIV	10768646	10768777	10768643	WBGene00012014	T25B9.8	-
chrIV	10773431	10773550	10773457	WBGene00012016	inpp-1	-
chrIV	10780635	10780777	10780662	WBGene00007384	swt-3	-
chrIV	10781458	10781610	10781507	WBGene00007384	swt-3	-
chrIV	10790410	10790670	10790633	WBGene00003876	pept-2	+
chrIV	10795276	10795492	10795395	WBGene00014669	zipt-2.1	+
chrIV	10807999	10808202	10808197	WBGene00011259	miz-1	+
chrIV	10810965	10811100	10811057	WBGene00011259	miz-1	+
chrIV	10828735	10828938	10828758	WBGene00011257	npax-3	-
chrIV	10832825	10832962	10832799	WBGene00011258	best-15	-
chrIV	10843094	10843212	10843100	WBGene00011720	T11G6.5	-
chrIV	10858436	10858547	10858525	WBGene00002001	hars-1	+
chrIV	10858746	10858858	10858857	WBGene00002001	hars-1	+
chrIV	10858746	10858858	10858761	WBGene00011717	T11G6.2	-
chrIV	10869043	10869205	10869075	WBGene00008760	F13E9.11	-
chrIV	10869555	10869753	10869554	WBGene00008760	F13E9.11	-
chrIV	10870162	10870297	10870248	WBGene00008760	F13E9.11	-
chrIV	10870340	10870474	10870412	WBGene00008760	F13E9.11	-
chrIV	10870698	10870817	10870713	WBGene00008760	F13E9.11	-
chrIV	10881337	10881458	10881464	WBGene00044797	F13E9.13	+
chrIV	10899907	10900170	10900098	WBGene00014006	ZK596.1	+
chrIV	10899907	10900170	10899978	WBGene00008758	F13E9.9	-
chrIV	10907134	10907266	10907242	WBGene00014001	pyk-2	+
chrIV	10907589	10907780	10907732	WBGene00014001	pyk-2	+
chrIV	10909810	10909973	10909979	WBGene00014001	pyk-2	+
chrIV	10915453	10915668	10915499	WBGene00014003	ZK593.3	+
chrIV	10916099	10916341	10916316	WBGene00014003	ZK593.3	+
chrIV	10916540	10916735	10916579	WBGene00014003	ZK593.3	+
chrIV	10919294	10919448	10919461	WBGene00004319	rbr-2	+
chrIV	10919884	10920052	10920012	WBGene00004319	rbr-2	+
chrIV	10933175	10933288	10933278	WBGene00003081	lsm-7	+
chrIV	10933175	10933288	10933199	WBGene00001017	dnc-1	-
chrIV	10935432	10935576	10935570	WBGene00014004	fic-1	+
chrIV	10936073	10936257	10936248	WBGene00014004	fic-1	+
chrIV	10936073	10936257	10936105	WBGene00002981	lgg-2	-
chrIV	10936961	10937092	10937106	WBGene00014004	fic-1	+
chrIV	10936961	10937092	10937014	WBGene00002981	lgg-2	-
chrIV	10937268	10937371	10937353	WBGene00014004	fic-1	+
chrIV	10937268	10937371	10937286	WBGene00002981	lgg-2	-
chrIV	10957715	10957863	10957764	WBGene00013477	Y69E1A.5	-
chrIV	10958275	10958426	10958434	WBGene00005531	sri-19	+
chrIV	10958275	10958426	10958258	WBGene00013477	Y69E1A.5	-
chrIV	10968946	10969196	10969107	WBGene00012794	Y43E12A.2	+
chrIV	10969667	10969878	10969846	WBGene00012794	Y43E12A.2	+
chrIV	10970783	10970913	10970841	WBGene00012794	Y43E12A.2	+
chrIV	10972887	10973012	10973030	WBGene00012794	Y43E12A.2	+
chrIV	10985679	10985795	10985783	WBGene00000866	cyb-2.1	+
chrIV	10987483	10987654	10987628	WBGene00012795	Y43E12A.3	+
chrIV	11001876	11002007	11001995	WBGene00045056	F13H10.9	+
chrIV	11005607	11005859	11005793	WBGene00008777	F13H10.6	+
chrIV	11006502	11006631	11006608	WBGene00008777	F13H10.6	+
chrIV	11007007	11007183	11007169	WBGene00008777	F13H10.6	+
chrIV	11015954	11016215	11016083	WBGene00008774	F13H10.3	-
chrIV	11020057	11020175	11020180	WBGene00044784	F13H10.8	+
chrIV	11020057	11020175	11020084	WBGene00008775	mogs-1	-
chrIV	11020320	11020459	11020424	WBGene00044784	F13H10.8	+
chrIV	11020320	11020459	11020414	WBGene00008775	mogs-1	-
chrIV	11021991	11022102	11022110	WBGene00008775	mogs-1	-
chrIV	11029487	11029694	11029542	WBGene00009494	hrg-5	-
chrIV	11031535	11031727	11031629	WBGene00009495	hrg-6	+
chrIV	11036011	11036140	11036053	WBGene00001426	fkb-1	+
chrIV	11036360	11036475	11036465	WBGene00001426	fkb-1	+
chrIV	11038327	11038452	11038465	WBGene00006490	kdin-1	+
chrIV	11049040	11049162	11049144	WBGene00009496	F36H1.11	+
chrIV	11054039	11054149	11054121	WBGene00002992	lin-3	+
chrIV	11064085	11064256	11064115	WBGene00012382	ttr-16	-
chrIV	11067071	11067315	11067195	WBGene00012383	ttr-17	-
chrIV	11082881	11083148	11083060	WBGene00002344	let-70	-
chrIV	11083593	11083716	11083589	WBGene00002344	let-70	-
chrIV	11083822	11083930	11083847	WBGene00002344	let-70	-
chrIV	11092668	11092865	11092727	WBGene00000246	bcc-1	-
chrIV	11093087	11093235	11093101	WBGene00000246	bcc-1	-
chrIV	11097904	11098052	11097886	WBGene00010887	M7.12	-
chrIV	11106246	11106406	11106279	WBGene00011484	T05E11.8	-
chrIV	11111336	11111449	11111371	WBGene00004474	rps-5	-
chrIV	11112011	11112154	11112154	WBGene00011479	T05E11.2	+
chrIV	11112011	11112154	11112042	WBGene00004474	rps-5	-
chrIV	11118444	11118561	11118527	WBGene00011480	enpl-1	+
chrIV	11119158	11119336	11119344	WBGene00011480	enpl-1	+
chrIV	11119158	11119336	11119180	WBGene00011481	imp-2	-
chrIV	11120318	11120437	11120448	WBGene00011480	enpl-1	+
chrIV	11120318	11120437	11120352	WBGene00011481	imp-2	-
chrIV	11124771	11124892	11124928	WBGene00004204	swsn-4	+
chrIV	11124771	11124892	11124768	WBGene00004985	spo-11	-
chrIV	11125312	11125447	11125464	WBGene00004204	swsn-4	+
chrIV	11125762	11125872	11125817	WBGene00004204	swsn-4	+
chrIV	11130886	11131016	11130886	WBGene00004985	spo-11	-
chrIV	11142587	11142697	11142573	WBGene00008502	skih-2	-
chrIV	11142838	11142921	11142882	WBGene00008503	F01G4.4	+
chrIV	11143000	11143133	11143111	WBGene00008503	F01G4.4	+
chrIV	11145701	11145890	11145855	WBGene00007444	C08F8.2	+
chrIV	11149090	11149221	11149219	WBGene00007444	C08F8.2	+
chrIV	11149680	11149801	11149814	WBGene00007443	pfd-1	+
chrIV	11149680	11149801	11149712	WBGene00008505	F01G4.6	-
chrIV	11154487	11154675	11154653	WBGene00007445	C08F8.3	+
chrIV	11154826	11154932	11154889	WBGene00007445	C08F8.3	+
chrIV	11160723	11160919	11160752	WBGene00219217	C08F8.15	-
chrIV	11164760	11164930	11164775	WBGene00007448	C08F8.6	-
chrIV	11169594	11169709	11169715	WBGene00003657	nhr-67	+
chrIV	11174840	11175031	11175008	WBGene00004309	rap-3	+
chrIV	11176001	11176184	11176155	WBGene00004309	rap-3	+
chrIV	11178902	11179004	11179013	WBGene00011122	cpt-2	+
chrIV	11178902	11179004	11178954	WBGene00007449	C08F8.9	-
chrIV	11179275	11179458	11179439	WBGene00011122	cpt-2	+
chrIV	11199128	11199239	11199180	WBGene00235134	R07H5.16	+
chrIV	11202520	11202627	11202560	WBGene00011131	R07H5.11	+
chrIV	11210996	11211106	11211011	WBGene00011128	R07H5.8	-
chrIV	11212041	11212180	11212091	WBGene00011128	R07H5.8	-
chrIV	11212782	11213024	11212885	WBGene00011128	R07H5.8	-
chrIV	11225234	11225447	11225426	WBGene00000699	col-125	+
chrIV	11230174	11230412	11230221	WBGene00007808	best-7	-
chrIV	11248320	11248461	11248420	WBGene00007336	C05C12.4	-
chrIV	11249326	11249460	11249415	WBGene00007335	C05C12.1	+
chrIV	11259634	11259826	11259792	WBGene00010046	F54D1.1	+
chrIV	11259634	11259826	11259657	WBGene00001795	gtl-1	-
chrIV	11260009	11260125	11260147	WBGene00010046	F54D1.1	+
chrIV	11260009	11260125	11260109	WBGene00001795	gtl-1	-
chrIV	11271357	11271493	11271391	WBGene00003606	nhr-7	-
chrIV	11284140	11284368	11284273	WBGene00010047	F54D1.6	+
chrIV	11287500	11287621	11287645	WBGene00010047	F54D1.6	+
chrIV	11298183	11298393	11298373	WBGene00001019	dnj-1	+
chrIV	11298663	11298790	11298702	WBGene00001019	dnj-1	+
chrIV	11298663	11298790	11298649	WBGene00007113	B0035.15	-
chrIV	11299663	11299802	11299691	WBGene00007113	B0035.15	-
chrIV	11306648	11306829	11306697	WBGene00007112	B0035.13	-
chrIV	11310731	11310843	11310809	WBGene00007105	B0035.1	+
chrIV	11314999	11315109	11315119	WBGene00007107	pfd-4	+
chrIV	11314999	11315109	11315052	WBGene00007106	B0035.3	-
chrIV	11315808	11316062	11315917	WBGene00007108	gspd-1	+
chrIV	11315808	11316062	11315968	WBGene00007106	B0035.3	-
chrIV	11316260	11316446	11316286	WBGene00007106	B0035.3	-
chrIV	11320011	11320122	11320096	WBGene00044290	B0035.18	+
chrIV	11326462	11326569	11326510	WBGene00001919	his-45	+
chrIV	11332910	11333020	11332913	WBGene00007111	sart-3	-
chrIV	11336875	11337073	11336953	WBGene00010061	F54E12.2	-
chrIV	11337151	11337262	11337178	WBGene00010061	F54E12.2	-
chrIV	11354008	11354168	11354065	WBGene00011337	T01G1.2	+
chrIV	11362033	11362139	11362026	WBGene00044025	T01G1.4	-
chrIV	11371771	11371887	11371748	WBGene00011338	sec-31	-
chrIV	11372323	11372584	11372393	WBGene00010351	cbd-1	+
chrIV	11372323	11372584	11372393	WBGene00011338	sec-31	-
chrIV	11372722	11372871	11372869	WBGene00010351	cbd-1	+
chrIV	11379339	11379521	11379364	WBGene00010352	fbxb-76	-
chrIV	11398521	11398636	11398606	WBGene00001108	dsl-6	-
chrIV	11403472	11403565	11403494	WBGene00010353	memi-3	-
chrIV	11403726	11403849	11403850	WBGene00010354	cyp-31A2	+
chrIV	11403726	11403849	11403730	WBGene00010353	memi-3	-
chrIV	11406873	11407077	11407061	WBGene00001938	his-64	+
chrIV	11406873	11407077	11406937	WBGene00001937	his-63	-
chrIV	11407322	11407450	11407335	WBGene00001937	his-63	-
chrIV	11410211	11410322	11410303	WBGene00009035	gfat-2	+
chrIV	11431814	11431960	11431968	WBGene00002192	kin-4	+
chrIV	11470025	11470169	11470154	WBGene00007513	wht-2	+
chrIV	11470025	11470169	11470001	WBGene00219489	C10C6.13	-
chrIV	11470313	11470514	11470401	WBGene00007513	wht-2	+
chrIV	11479465	11479583	11479614	WBGene00010409	H21P03.2	+
chrIV	11480535	11480650	11480654	WBGene00010409	H21P03.2	+
chrIV	11480535	11480650	11480541	WBGene00003148	mbf-1	-
chrIV	11498298	11498401	11498286	WBGene00004892	sms-1	-
chrIV	11501414	11501616	11501448	WBGene00004892	sms-1	-
chrIV	11502062	11502267	11502067	WBGene00004892	sms-1	-
chrIV	11502777	11502987	11502935	WBGene00006678	twk-25	+
chrIV	11521075	11521178	11521177	WBGene00001585	gfl-1	+
chrIV	11521075	11521178	11521065	WBGene00010847	M04B2.4	-
chrIV	11522323	11522431	11522448	WBGene00003218	mep-1	+
chrIV	11522655	11522848	11522715	WBGene00010847	M04B2.4	-
chrIV	11523847	11523972	11523946	WBGene00003218	mep-1	+
chrIV	11524302	11524456	11524471	WBGene00003218	mep-1	+
chrIV	11524302	11524456	11524288	WBGene00010847	M04B2.4	-
chrIV	11548830	11548967	11548885	WBGene00010849	M04B2.7	-
chrIV	11566274	11566378	11566378	WBGene00006406	srgp-1	+
chrIV	11566274	11566378	11566284	WBGene00004755	sec-24.1	-
chrIV	11574389	11574533	11574506	WBGene00006406	srgp-1	+
chrIV	11582530	11582669	11582640	WBGene00004360	rib-1	+
chrIV	11584886	11585018	11585023	WBGene00008720	F12F6.1	+
chrIV	11590288	11590417	11590412	WBGene00009587	mig-38	+
chrIV	11592932	11593033	11592956	WBGene00009588	F40F11.3	-
chrIV	11593483	11593690	11593674	WBGene00009587	mig-38	+
chrIV	11593986	11594118	11594110	WBGene00009587	mig-38	+
chrIV	11594392	11594574	11594395	WBGene00009588	F40F11.3	-
chrIV	11595418	11595628	11595468	WBGene00009588	F40F11.3	-
chrIV	11602216	11602325	11602310	WBGene00004480	rps-11	+
chrIV	11605016	11605120	11605155	WBGene00012496	Y24F12A.1	+
chrIV	11605016	11605120	11605036	WBGene00012497	ragc-1	-
chrIV	11606113	11606329	11606204	WBGene00012497	ragc-1	-
chrIV	11607857	11607958	11607847	WBGene00012497	ragc-1	-
chrIV	11623014	11623401	11623167	WBGene00003093	lys-4	-
chrIV	11628063	11628302	11628204	WBGene00003095	lys-6	-
chrIV	11635693	11635803	11635757	WBGene00010232	F58B3.6	+
chrIV	11635693	11635803	11635692	WBGene00003415	mars-1	-
chrIV	11635920	11636074	11635984	WBGene00010232	F58B3.6	+
chrIV	11636414	11636523	11636474	WBGene00010232	F58B3.6	+
chrIV	11636414	11636523	11636421	WBGene00003415	mars-1	-
chrIV	11641020	11641157	11640991	WBGene00010234	ttr-50	-
chrIV	11644050	11644165	11644166	WBGene00004192	prx-2	+
chrIV	11649061	11649221	11649135	WBGene00014086	ZK809.3	+
chrIV	11649061	11649221	11649072	WBGene00014088	ZK809.8	-
chrIV	11649411	11649550	11649474	WBGene00014088	ZK809.8	-
chrIV	11652076	11652181	11652175	WBGene00014086	ZK809.3	+
chrIV	11652076	11652181	11652061	WBGene00006491	acl-3	-
chrIV	11656280	11656386	11656379	WBGene00014087	ZK809.5	+
chrIV	11656280	11656386	11656255	WBGene00001320	ent-1	-
chrIV	11659540	11659652	11659628	WBGene00014076	ZK792.1	+
chrIV	11673567	11673831	11673792	WBGene00002130	inx-8	+
chrIV	11676060	11676278	11676196	WBGene00002131	inx-9	+
chrIV	11690852	11691066	11690916	WBGene00235132	ZK792.12	+
chrIV	11691546	11691721	11691577	WBGene00235132	ZK792.12	+
chrIV	11692385	11692577	11692566	WBGene00235132	ZK792.12	+
chrIV	11692385	11692577	11692454	WBGene00002335	let-60	-
chrIV	11693797	11693956	11693875	WBGene00002335	let-60	-
chrIV	11695600	11695719	11695644	WBGene00002335	let-60	-
chrIV	11695858	11695962	11695825	WBGene00014079	ZK792.7	+
chrIV	11695858	11695962	11695850	WBGene00002335	let-60	-
chrIV	11699813	11699950	11699853	WBGene00001079	dpy-20	-
chrIV	11700196	11700496	11700445	WBGene00001079	dpy-20	-
chrIV	11701086	11701279	11701129	WBGene00001079	dpy-20	-
chrIV	11701954	11702201	11702075	WBGene00001079	dpy-20	-
chrIV	11710432	11710586	11710600	WBGene00010444	magi-1	+
chrIV	11714336	11714474	11714489	WBGene00010444	magi-1	+
chrIV	11714807	11714970	11714944	WBGene00010444	magi-1	+
chrIV	11718744	11718928	11718853	WBGene00010444	magi-1	+
chrIV	11744398	11744530	11744494	WBGene00001577	gem-4	+
chrIV	11745426	11745647	11745612	WBGene00001577	gem-4	+
chrIV	11748936	11749089	11749082	WBGene00011727	T12A7.6	+
chrIV	11760085	11760318	11760158	WBGene00011723	T12A7.2	-
chrIV	11761124	11761308	11761153	WBGene00011723	T12A7.2	-
chrIV	11765220	11765349	11765225	WBGene00011723	T12A7.2	-
chrIV	11765608	11765754	11765606	WBGene00011723	T12A7.2	-
chrIV	11773967	11774149	11774129	WBGene00011725	lips-5	-
chrIV	11779142	11779262	11779276	WBGene00011726	lpr-2	+
chrIV	11793256	11793390	11793341	WBGene00010350	H01G02.3	-
chrIV	11793601	11793758	11793709	WBGene00010350	H01G02.3	-
chrIV	11801114	11801271	11801135	WBGene00010349	dyf-18	-
chrIV	11807543	11807813	11807743	WBGene00010918	M117.1	+
chrIV	11808864	11809031	11808984	WBGene00010918	M117.1	+
chrIV	11809169	11809333	11809298	WBGene00010918	M117.1	+
chrIV	11814004	11814155	11814158	WBGene00010918	M117.1	+
chrIV	11821986	11822157	11822101	WBGene00010919	M117.3	+
chrIV	11821986	11822157	11822080	WBGene00003920	par-5	-
chrIV	11822583	11822705	11822565	WBGene00003920	par-5	-
chrIV	11823212	11823341	11823315	WBGene00010919	M117.3	+
chrIV	11823212	11823341	11823311	WBGene00003920	par-5	-
chrIV	11828138	11828316	11828144	WBGene00044253	M117.6	-
chrIV	11838660	11838859	11838856	WBGene00009546	fbxb-3	+
chrIV	11842095	11842348	11842239	WBGene00009547	F38H4.3	+
chrIV	11854913	11855027	11855007	WBGene00002363	let-92	+
chrIV	11856391	11856493	11856460	WBGene00002363	let-92	+
chrIV	11856391	11856493	11856410	WBGene00001151	ech-2	-
chrIV	11857230	11857448	11857345	WBGene00002363	let-92	+
chrIV	11857230	11857448	11857245	WBGene00001151	ech-2	-
chrIV	11857815	11857966	11857833	WBGene00001151	ech-2	-
chrIV	11860117	11860301	11860167	WBGene00001151	ech-2	-
chrIV	11863523	11863662	11863660	WBGene00007801	trpa-1	+
chrIV	11883563	11883733	11883743	WBGene00002827	let-653	+
chrIV	11897409	11897554	11897538	WBGene00003633	nhr-43	+
chrIV	11898659	11898814	11898791	WBGene00003633	nhr-43	+
chrIV	11899132	11899299	11899179	WBGene00003633	nhr-43	+
chrIV	11899492	11899647	11899666	WBGene00003633	nhr-43	+
chrIV	11911639	11911870	11911791	WBGene00012163	VZK822L.2	+
chrIV	11913527	11913632	11913503	WBGene00219327	ZK822.9	+
chrIV	11914182	11914279	11914290	WBGene00219327	ZK822.9	+
chrIV	11915831	11916000	11915975	WBGene00219327	ZK822.9	+
chrIV	11915831	11916000	11915838	WBGene00001398	fat-6	-
chrIV	11922076	11922263	11922254	WBGene00014091	ZK822.4	+
chrIV	11923276	11923510	11923358	WBGene00014090	ZK822.2	-
chrIV	11923595	11923784	11923625	WBGene00014090	ZK822.2	-
chrIV	11930598	11930715	11930716	WBGene00003736	nhx-9	+
chrIV	11931778	11931967	11931889	WBGene00003736	nhx-9	+
chrIV	11935987	11936150	11936161	WBGene00014092	ZK822.5	+
chrIV	11937004	11937129	11937105	WBGene00014092	ZK822.5	+
chrIV	11937247	11937447	11937379	WBGene00014092	ZK822.5	+
chrIV	11952654	11952841	11952814	WBGene00014095	gdh-1	+
chrIV	11953244	11953377	11953217	WBGene00014095	gdh-1	+
chrIV	11961534	11961694	11961610	WBGene00014096	ZK829.7	-
chrIV	11961763	11961871	11961775	WBGene00014096	ZK829.7	-
chrIV	11962096	11962216	11962080	WBGene00014096	ZK829.7	-
chrIV	11962880	11963096	11962916	WBGene00014096	ZK829.7	-
chrIV	11970265	11970403	11970399	WBGene00014097	ZK829.9	+
chrIV	11999623	11999789	11999651	WBGene00006759	unc-22	-
chrIV	12012480	12012648	12012508	WBGene00006759	unc-22	-
chrIV	12029258	12029418	12029304	WBGene00011742	tgn-38	-
chrIV	12029619	12029742	12029706	WBGene00011740	mrpl-51	+
chrIV	12029619	12029742	12029663	WBGene00235284	T12G3.11	-
chrIV	12029914	12030023	12030012	WBGene00011740	mrpl-51	+
chrIV	12029914	12030023	12029895	WBGene00235284	T12G3.11	-
chrIV	12032538	12032718	12032720	WBGene00011737	sqst-1	+
chrIV	12032538	12032718	12032557	WBGene00011741	T12G3.6	-
chrIV	12033293	12033482	12033327	WBGene00011741	T12G3.6	-
chrIV	12034066	12034302	12034248	WBGene00011737	sqst-1	+
chrIV	12034066	12034302	12034283	WBGene00011741	T12G3.6	-
chrIV	12046609	12046703	12046590	WBGene00011739	T12G3.4	+
chrIV	12046921	12047123	12046931	WBGene00011738	T12G3.2	-
chrIV	12048077	12048198	12048197	WBGene00011739	T12G3.4	+
chrIV	12051184	12051288	12051236	WBGene00005015	spt-5	+
chrIV	12051184	12051288	12051186	WBGene00000270	bre-5	-
chrIV	12056557	12056769	12056633	WBGene00010666	K08E4.2	-
chrIV	12057534	12057676	12057621	WBGene00010667	K08E4.3	+
chrIV	12078356	12078463	12078446	WBGene00008682	lex-1	+
chrIV	12078356	12078463	12078388	WBGene00010670	K08E4.6	-
chrIV	12078555	12078685	12078677	WBGene00008682	lex-1	+
chrIV	12079046	12079153	12079119	WBGene00008682	lex-1	+
chrIV	12089033	12089150	12089024	WBGene00008687	F11A10.6	-
chrIV	12089983	12090157	12090121	WBGene00008686	F11A10.5	+
chrIV	12093488	12093600	12093611	WBGene00008686	F11A10.5	+
chrIV	12093488	12093600	12093546	WBGene00044329	cpsf-4	-
chrIV	12094005	12094118	12094088	WBGene00008686	F11A10.5	+
chrIV	12094005	12094118	12094082	WBGene00044329	cpsf-4	-
chrIV	12110188	12110418	12110233	WBGene00000703	col-129	-
chrIV	12113045	12113370	12113148	WBGene00010888	dlc-2	-
chrIV	12120663	12120760	12120809	WBGene00010891	M18.6	+
chrIV	12121180	12121293	12121320	WBGene00010891	M18.6	+
chrIV	12121180	12121293	12121157	WBGene00010890	ddb-1	-
chrIV	12122996	12123114	12123126	WBGene00000122	aly-3	+
chrIV	12122996	12123114	12122991	WBGene00010890	ddb-1	-
chrIV	12127183	12127297	12127316	WBGene00003010	lin-24	+
chrIV	12127951	12128179	12128052	WBGene00003010	lin-24	+
chrIV	12127951	12128179	12127968	WBGene00010890	ddb-1	-
chrIV	12131421	12131528	12131380	WBGene00010890	ddb-1	-
chrIV	12137525	12137664	12137587	WBGene00007089	B0001.4	-
chrIV	12138087	12138309	12138193	WBGene00007089	B0001.4	-
chrIV	12145801	12145909	12145836	WBGene00007088	B0001.3	-
chrIV	12154386	12154494	12154400	WBGene00007092	B0001.7	-
chrIV	12156759	12156860	12156813	WBGene00007091	eri-12	+
chrIV	12158010	12158138	12158145	WBGene00007091	eri-12	+
chrIV	12194797	12194893	12194873	WBGene00009435	F35G2.1	+
chrIV	12194977	12195073	12195038	WBGene00009435	F35G2.1	+
chrIV	12196698	12196845	12196735	WBGene00009435	F35G2.1	+
chrIV	12197378	12197548	12197491	WBGene00009435	F35G2.1	+
chrIV	12204841	12205077	12204981	WBGene00009435	F35G2.1	+
chrIV	12209112	12209228	12209146	WBGene00009436	marb-1	-
